timestamp,intersection_id,intersection_name,district,lane_id,vehicle_count,vehicle_type,queue_length,avg_speed,inflow,outflow,weather,signal_state,congestion_index,cycle_sec,yellow_sec,green_sec,red_sec,LOS
1/1/2025 23:00,21,Цэцэг төв,СБД,3,12,car,7,14.1,11,10,Clear,green,0.21,100,3,50,47,B
1/1/2025 23:00,21,Цэцэг төв,СБД,4,13,car,10.2,13.1,12,12,Cloudy,green,0.23,100,3,50,47,B
1/1/2025 23:15,21,Цэцэг төв,СБД,1,10,car,2.5,12.6,9,9,Cloudy,green,0.19,100,3,50,47,B
1/1/2025 23:15,21,Цэцэг төв,СБД,2,13,car,9.4,12.4,12,11,Clear,red,0.17,100,3,50,47,B
1/1/2025 23:15,21,Цэцэг төв,СБД,3,4,bus,5.6,13.8,4,3,Clear,red,0.19,100,3,50,47,B
1/1/2025 23:15,21,Цэцэг төв,СБД,4,11,car,5.9,12.9,10,10,Clear,green,0.17,100,3,50,47,B
1/1/2025 23:30,21,Цэцэг төв,СБД,1,12,car,10,13.2,12,11,Clear,green,0.26,100,3,50,47,C
1/1/2025 23:30,21,Цэцэг төв,СБД,2,9,car,6.7,14.2,8,8,Clear,red,0.25,100,3,50,47,B
1/1/2025 23:30,21,Цэцэг төв,СБД,3,12,car,8.8,13,11,11,Rain,red,0.26,100,3,50,47,C
1/1/2025 23:30,21,Цэцэг төв,СБД,4,15,car,4.4,13,15,14,Clear,green,0.24,100,3,50,47,B
1/1/2025 23:45,21,Цэцэг төв,СБД,1,1,bus,10.2,14.4,0,0,Clear,red,0.14,100,3,50,47,A
1/1/2025 23:45,21,Цэцэг төв,СБД,2,4,truck,6.2,9.5,3,3,Snow,red,0.14,100,3,50,47,A
1/1/2025 23:45,21,Цэцэг төв,СБД,3,8,car,9.3,15.3,8,6,Clear,green,0.13,100,3,50,47,A
1/1/2025 23:45,21,Цэцэг төв,СБД,4,0,bus,0,0,0,0,Rain,green,0.15,100,3,50,47,A
1/2/2025 0:00,21,Цэцэг төв,СБД,1,4,bus,7.9,15,4,3,Clear,red,0.2,100,3,50,47,B
1/2/2025 0:00,21,Цэцэг төв,СБД,2,10,car,1,13.9,9,8,Clear,green,0.18,100,3,50,47,B
1/2/2025 0:00,21,Цэцэг төв,СБД,3,9,car,5.7,16.2,8,7,Clear,red,0.19,100,3,50,47,B
1/2/2025 0:00,21,Цэцэг төв,СБД,4,13,car,8.2,11.9,11,10,Cloudy,red,0.19,100,3,50,47,B
1/2/2025 0:15,21,Цэцэг төв,СБД,1,7,car,11.2,15.2,6,6,Cloudy,red,0.19,100,3,50,47,B
1/2/2025 0:15,21,Цэцэг төв,СБД,2,2,truck,9.5,15.4,2,1,Clear,red,0.17,100,3,50,47,B
1/2/2025 0:15,21,Цэцэг төв,СБД,3,0,truck,0,0,0,0,Cloudy,red,0.2,100,3,50,47,B
1/2/2025 0:15,21,Цэцэг төв,СБД,4,12,car,10.4,11.4,12,11,Fog,green,0.19,100,3,50,47,B
1/2/2025 0:30,21,Цэцэг төв,СБД,1,12,car,4.9,12.9,13,10,Clear,green,0.25,100,3,50,47,B
1/2/2025 0:30,21,Цэцэг төв,СБД,2,16,car,13.8,10.1,17,14,Snow,red,0.26,100,3,50,47,C
1/2/2025 0:30,21,Цэцэг төв,СБД,3,15,car,13.6,11.2,15,14,Cloudy,green,0.26,100,3,50,47,C
1/2/2025 0:30,21,Цэцэг төв,СБД,4,4,bus,10.8,14.1,3,3,Cloudy,green,0.26,100,3,50,47,C
1/2/2025 0:45,21,Цэцэг төв,СБД,1,10,car,7.5,10,9,8,Snow,red,0.19,100,3,50,47,B
1/2/2025 0:45,21,Цэцэг төв,СБД,2,11,car,15.6,14.4,10,8,Clear,green,0.19,100,3,50,47,B
1/2/2025 0:45,21,Цэцэг төв,СБД,3,14,car,2.1,12.3,12,11,Rain,green,0.18,100,3,50,47,B
1/2/2025 0:45,21,Цэцэг төв,СБД,4,9,car,5.3,10.7,9,7,Snow,green,0.18,100,3,50,47,B
1/2/2025 1:00,21,Цэцэг төв,СБД,1,14,car,5.8,14.7,14,12,Clear,green,0.2,100,3,50,47,B
1/2/2025 1:00,21,Цэцэг төв,СБД,2,11,car,14.7,14.7,11,10,Cloudy,green,0.23,100,3,50,47,B
1/2/2025 1:00,21,Цэцэг төв,СБД,3,14,car,7.1,13,13,11,Clear,red,0.19,100,3,50,47,B
1/2/2025 1:00,21,Цэцэг төв,СБД,4,12,car,12,14.6,11,10,Clear,green,0.21,100,3,50,47,B
1/2/2025 1:15,21,Цэцэг төв,СБД,1,15,car,6.3,10,14,14,Snow,red,0.21,100,3,50,47,B
1/2/2025 1:15,21,Цэцэг төв,СБД,2,2,bus,11.1,13.9,2,1,Clear,green,0.23,100,3,50,47,B
1/2/2025 1:15,21,Цэцэг төв,СБД,3,14,car,4.3,13.7,12,13,Cloudy,red,0.2,100,3,50,47,B
1/2/2025 1:15,21,Цэцэг төв,СБД,4,10,car,8.3,14.1,10,9,Cloudy,green,0.2,100,3,50,47,B
1/2/2025 1:30,21,Цэцэг төв,СБД,1,5,car,4.4,13.9,5,4,Clear,green,0.12,100,3,50,47,A
1/2/2025 1:30,21,Цэцэг төв,СБД,2,4,car,3.4,11.7,3,3,Snow,red,0.14,100,3,50,47,A
1/2/2025 1:30,21,Цэцэг төв,СБД,3,8,car,5.7,13.9,7,7,Clear,green,0.12,100,3,50,47,A
1/2/2025 1:30,21,Цэцэг төв,СБД,4,4,bus,7.4,10.5,4,3,Rain,red,0.14,100,3,50,47,A
1/2/2025 1:45,21,Цэцэг төв,СБД,1,11,car,0.7,13.9,10,10,Cloudy,red,0.19,100,3,50,47,B
1/2/2025 1:45,21,Цэцэг төв,СБД,2,10,car,10.8,13.5,9,9,Clear,green,0.18,100,3,50,47,B
1/2/2025 1:45,21,Цэцэг төв,СБД,3,9,car,5.7,12.6,8,7,Clear,green,0.16,100,3,50,47,B
1/2/2025 1:45,21,Цэцэг төв,СБД,4,2,bus,7.6,15.4,1,1,Clear,green,0.17,100,3,50,47,B
1/2/2025 2:00,21,Цэцэг төв,СБД,1,13,car,13.6,12.5,13,12,Clear,red,0.25,100,3,50,47,B
1/2/2025 2:00,21,Цэцэг төв,СБД,2,1,truck,7,13.3,0,0,Clear,green,0.23,100,3,50,47,B
1/2/2025 2:00,21,Цэцэг төв,СБД,3,15,car,9.5,13.5,14,12,Clear,green,0.23,100,3,50,47,B
1/2/2025 2:00,21,Цэцэг төв,СБД,4,11,car,9.8,10.8,10,9,Snow,red,0.22,100,3,50,47,B
1/2/2025 2:15,21,Цэцэг төв,СБД,1,8,car,1.3,11.5,7,6,Snow,red,0.12,100,3,50,47,A
1/2/2025 2:15,21,Цэцэг төв,СБД,2,2,bus,3.7,13.4,2,1,Clear,green,0.12,100,3,50,47,A
1/2/2025 2:15,21,Цэцэг төв,СБД,3,0,truck,0,0,0,0,Clear,red,0.12,100,3,50,47,A
1/2/2025 2:15,21,Цэцэг төв,СБД,4,4,car,6.3,13.9,3,3,Cloudy,red,0.12,100,3,50,47,A
1/2/2025 2:30,21,Цэцэг төв,СБД,1,8,car,4,13.9,7,7,Clear,red,0.16,100,3,50,47,B
1/2/2025 2:30,21,Цэцэг төв,СБД,2,9,car,8.2,10.5,9,8,Snow,red,0.18,100,3,50,47,B
1/2/2025 2:30,21,Цэцэг төв,СБД,3,1,truck,4.3,14.2,1,0,Clear,red,0.18,100,3,50,47,B
1/2/2025 2:30,21,Цэцэг төв,СБД,4,11,car,6.7,10.8,10,9,Snow,red,0.17,100,3,50,47,B
1/2/2025 2:45,21,Цэцэг төв,СБД,1,3,car,6.2,16,2,2,Clear,green,0.12,100,3,50,47,A
1/2/2025 2:45,21,Цэцэг төв,СБД,2,3,truck,1.3,13.4,2,2,Clear,green,0.13,100,3,50,47,A
1/2/2025 2:45,21,Цэцэг төв,СБД,3,8,car,8.6,14,8,6,Clear,green,0.13,100,3,50,47,A
1/2/2025 2:45,21,Цэцэг төв,СБД,4,1,bus,2.6,10.7,0,0,Snow,red,0.13,100,3,50,47,A
1/2/2025 3:00,21,Цэцэг төв,СБД,1,9,car,4.1,13,9,8,Cloudy,red,0.18,100,3,50,47,B
1/2/2025 3:00,21,Цэцэг төв,СБД,2,8,car,1.2,13.4,8,7,Clear,red,0.2,100,3,50,47,B
1/2/2025 3:00,21,Цэцэг төв,СБД,3,10,car,8.1,13.9,10,9,Clear,green,0.19,100,3,50,47,B
1/2/2025 3:00,21,Цэцэг төв,СБД,4,9,car,13.9,10.2,8,8,Snow,green,0.19,100,3,50,47,B
1/2/2025 3:15,21,Цэцэг төв,СБД,1,2,truck,6,13.8,1,1,Clear,green,0.15,100,3,50,47,A
1/2/2025 3:15,21,Цэцэг төв,СБД,2,5,car,6.5,12.1,5,4,Rain,red,0.14,100,3,50,47,A
1/2/2025 3:15,21,Цэцэг төв,СБД,3,6,car,6.7,13.6,5,5,Clear,green,0.14,100,3,50,47,A
1/2/2025 3:15,21,Цэцэг төв,СБД,4,6,car,0.5,13.7,6,5,Clear,green,0.14,100,3,50,47,A
1/2/2025 3:30,21,Цэцэг төв,СБД,1,8,car,5.2,15,7,7,Cloudy,green,0.13,100,3,50,47,A
1/2/2025 3:30,21,Цэцэг төв,СБД,2,5,car,0,12.3,4,4,Cloudy,green,0.14,100,3,50,47,A
1/2/2025 3:30,21,Цэцэг төв,СБД,3,7,car,5,13.8,7,6,Clear,green,0.13,100,3,50,47,A
1/2/2025 3:30,21,Цэцэг төв,СБД,4,1,bus,1.2,12.8,0,0,Cloudy,green,0.13,100,3,50,47,A
1/2/2025 3:45,21,Цэцэг төв,СБД,1,1,truck,6.2,13.1,1,0,Rain,red,0.13,100,3,50,47,A
1/2/2025 3:45,21,Цэцэг төв,СБД,2,8,car,3.1,13,7,7,Rain,red,0.11,100,3,50,47,A
1/2/2025 3:45,21,Цэцэг төв,СБД,3,0,truck,0,0,0,0,Clear,green,0.12,100,3,50,47,A
1/2/2025 3:45,21,Цэцэг төв,СБД,4,4,car,0.8,15.2,3,3,Clear,green,0.12,100,3,50,47,A
1/2/2025 4:00,21,Цэцэг төв,СБД,1,3,bus,8.2,13.2,2,2,Rain,green,0.12,100,3,50,47,A
1/2/2025 4:00,21,Цэцэг төв,СБД,2,5,car,1.9,12.2,5,4,Cloudy,red,0.13,100,3,50,47,A
1/2/2025 4:00,21,Цэцэг төв,СБД,3,1,bus,4.8,10.2,1,0,Snow,green,0.12,100,3,50,47,A
1/2/2025 4:00,21,Цэцэг төв,СБД,4,2,truck,0.8,15.2,1,1,Clear,red,0.12,100,3,50,47,A
1/2/2025 4:15,21,Цэцэг төв,СБД,1,2,car,3.8,14.3,2,1,Rain,red,0.16,100,3,50,47,B
1/2/2025 4:15,21,Цэцэг төв,СБД,2,11,car,0.7,13.3,10,10,Clear,red,0.19,100,3,50,47,B
1/2/2025 4:15,21,Цэцэг төв,СБД,3,8,car,1.3,14.3,8,6,Clear,red,0.16,100,3,50,47,B
1/2/2025 4:15,21,Цэцэг төв,СБД,4,0,bus,0,0,0,0,Cloudy,green,0.18,100,3,50,47,B
1/2/2025 4:30,21,Цэцэг төв,СБД,1,13,car,6,15.3,12,12,Clear,green,0.15,100,3,50,47,A
1/2/2025 4:30,21,Цэцэг төв,СБД,2,9,car,2.6,14.1,8,7,Cloudy,green,0.17,100,3,50,47,B
1/2/2025 4:30,21,Цэцэг төв,СБД,3,4,bus,6.2,14.3,3,3,Clear,red,0.16,100,3,50,47,B
1/2/2025 4:30,21,Цэцэг төв,СБД,4,8,car,7.4,12.7,8,6,Clear,red,0.18,100,3,50,47,B
1/2/2025 4:45,21,Цэцэг төв,СБД,1,11,car,2.4,12.4,11,9,Cloudy,green,0.16,100,3,50,47,B
1/2/2025 4:45,21,Цэцэг төв,СБД,2,13,car,6.3,14.3,13,12,Clear,green,0.19,100,3,50,47,B
1/2/2025 4:45,21,Цэцэг төв,СБД,3,8,car,7.8,13.9,8,7,Cloudy,green,0.18,100,3,50,47,B
1/2/2025 4:45,21,Цэцэг төв,СБД,4,9,car,4,13.6,9,8,Cloudy,green,0.17,100,3,50,47,B
1/2/2025 5:00,21,Цэцэг төв,СБД,1,12,car,5.5,14.8,11,11,Cloudy,green,0.2,100,3,50,47,B
1/2/2025 5:00,21,Цэцэг төв,СБД,2,12,car,5.2,10.7,10,11,Fog,green,0.19,100,3,50,47,B
1/2/2025 5:00,21,Цэцэг төв,СБД,3,13,car,9.4,11.3,13,11,Rain,green,0.19,100,3,50,47,B
1/2/2025 5:00,21,Цэцэг төв,СБД,4,17,car,8.5,15.7,16,14,Cloudy,red,0.2,100,3,50,47,B
1/2/2025 5:15,21,Цэцэг төв,СБД,1,11,car,2.6,12.4,11,9,Clear,red,0.16,100,3,50,47,B
1/2/2025 5:15,21,Цэцэг төв,СБД,2,7,car,4.1,9.2,6,6,Snow,red,0.17,100,3,50,47,B
1/2/2025 5:15,21,Цэцэг төв,СБД,3,11,car,2,13.7,10,10,Cloudy,red,0.19,100,3,50,47,B
1/2/2025 5:15,21,Цэцэг төв,СБД,4,1,truck,8.1,9.1,0,0,Snow,red,0.17,100,3,50,47,B
1/2/2025 5:30,21,Цэцэг төв,СБД,1,8,car,3.1,12.5,7,7,Clear,red,0.14,100,3,50,47,A
1/2/2025 5:30,21,Цэцэг төв,СБД,2,3,truck,6.6,13.3,2,2,Rain,red,0.12,100,3,50,47,A
1/2/2025 5:30,21,Цэцэг төв,СБД,3,6,car,7.4,8.5,6,5,Snow,red,0.13,100,3,50,47,A
1/2/2025 5:30,21,Цэцэг төв,СБД,4,1,car,10.7,13.6,1,0,Rain,red,0.13,100,3,50,47,A
1/2/2025 5:45,21,Цэцэг төв,СБД,1,0,bus,0,0,0,0,Rain,green,0.2,100,3,50,47,B
1/2/2025 5:45,21,Цэцэг төв,СБД,2,7,bus,7.9,12.5,7,6,Cloudy,green,0.22,100,3,50,47,B
1/2/2025 5:45,21,Цэцэг төв,СБД,3,13,car,11.4,14.1,12,12,Clear,red,0.2,100,3,50,47,B
1/2/2025 5:45,21,Цэцэг төв,СБД,4,12,car,10.3,12.5,12,9,Clear,red,0.19,100,3,50,47,B
1/2/2025 6:00,21,Цэцэг төв,СБД,1,6,car,2.3,8.9,6,5,Fog,green,0.13,100,3,50,47,A
1/2/2025 6:00,21,Цэцэг төв,СБД,2,2,truck,8,15.5,2,1,Clear,green,0.11,100,3,50,47,A
1/2/2025 6:00,21,Цэцэг төв,СБД,3,5,car,4.6,12.7,4,4,Cloudy,green,0.12,100,3,50,47,A
1/2/2025 6:00,21,Цэцэг төв,СБД,4,1,bus,4.9,12,1,0,Rain,red,0.13,100,3,50,47,A
1/2/2025 6:15,21,Цэцэг төв,СБД,1,9,car,7.1,13.6,8,8,Cloudy,red,0.13,100,3,50,47,A
1/2/2025 6:15,21,Цэцэг төв,СБД,2,4,car,3.9,12.9,3,3,Cloudy,green,0.13,100,3,50,47,A
1/2/2025 6:15,21,Цэцэг төв,СБД,3,6,car,2.5,10.4,5,5,Snow,red,0.12,100,3,50,47,A
1/2/2025 6:15,21,Цэцэг төв,СБД,4,8,car,3.5,14.7,7,7,Clear,red,0.11,100,3,50,47,A
1/2/2025 6:30,21,Цэцэг төв,СБД,1,1,truck,5,14.4,0,0,Clear,red,0.16,100,3,50,47,B
1/2/2025 6:30,21,Цэцэг төв,СБД,2,10,car,6.1,15.3,10,8,Clear,red,0.18,100,3,50,47,B
1/2/2025 6:30,21,Цэцэг төв,СБД,3,1,bus,8,11.5,1,0,Snow,red,0.16,100,3,50,47,B
1/2/2025 6:30,21,Цэцэг төв,СБД,4,2,bus,7.5,12,1,1,Cloudy,green,0.17,100,3,50,47,B
1/2/2025 6:45,21,Цэцэг төв,СБД,1,8,car,4.1,10.8,8,7,Fog,green,0.14,100,3,50,47,A
1/2/2025 6:45,21,Цэцэг төв,СБД,2,8,car,5.5,15.2,8,7,Clear,green,0.16,100,3,50,47,B
1/2/2025 6:45,21,Цэцэг төв,СБД,3,0,bus,0,0,0,0,Cloudy,red,0.15,100,3,50,47,A
1/2/2025 6:45,21,Цэцэг төв,СБД,4,5,car,6.9,13.8,4,4,Clear,green,0.16,100,3,50,47,B
1/2/2025 7:00,21,Цэцэг төв,СБД,1,25,car,15.8,11.3,26,21,Cloudy,green,0.48,100,3,50,47,D
1/2/2025 7:00,21,Цэцэг төв,СБД,2,31,car,20.2,10.5,32,26,Snow,green,0.54,100,3,50,47,E
1/2/2025 7:00,21,Цэцэг төв,СБД,3,29,car,23.5,10.9,27,28,Rain,green,0.51,100,3,50,47,E
1/2/2025 7:00,21,Цэцэг төв,СБД,4,6,bus,23.5,9.1,5,5,Snow,green,0.53,100,3,50,47,E
1/2/2025 7:15,21,Цэцэг төв,СБД,1,8,bus,14.7,10,8,7,Cloudy,red,0.49,100,3,50,47,D
1/2/2025 7:15,21,Цэцэг төв,СБД,2,24,car,13.7,12.2,22,19,Cloudy,red,0.5,100,3,50,47,D
1/2/2025 7:15,21,Цэцэг төв,СБД,3,27,car,17.6,13.2,29,24,Clear,green,0.5,100,3,50,47,D
1/2/2025 7:15,21,Цэцэг төв,СБД,4,8,bus,21.3,10.1,8,6,Rain,red,0.44,100,3,50,47,D
1/2/2025 7:30,21,Цэцэг төв,СБД,1,25,car,21.4,13.3,25,24,Clear,green,0.56,100,3,50,47,E
1/2/2025 7:30,21,Цэцэг төв,СБД,2,26,car,13.8,13.5,28,20,Clear,green,0.54,100,3,50,47,E
1/2/2025 7:30,21,Цэцэг төв,СБД,3,2,truck,19.6,11.9,2,1,Cloudy,red,0.48,100,3,50,47,D
1/2/2025 7:30,21,Цэцэг төв,СБД,4,10,bus,23.8,11.4,10,8,Clear,red,0.48,100,3,50,47,D
1/2/2025 7:45,21,Цэцэг төв,СБД,1,26,car,24.3,11.4,25,21,Cloudy,green,0.49,100,3,50,47,D
1/2/2025 7:45,21,Цэцэг төв,СБД,2,31,car,15.9,10.3,29,25,Snow,red,0.59,100,3,50,47,E
1/2/2025 7:45,21,Цэцэг төв,СБД,3,5,truck,20,11.5,4,4,Clear,green,0.57,100,3,50,47,E
1/2/2025 7:45,21,Цэцэг төв,СБД,4,31,car,21.6,10.5,32,26,Snow,red,0.59,100,3,50,47,E
1/2/2025 8:00,21,Цэцэг төв,СБД,1,23,car,19,11.2,20,18,Cloudy,red,0.47,100,3,50,47,D
1/2/2025 8:00,21,Цэцэг төв,СБД,2,24,car,16.7,9.6,25,20,Cloudy,red,0.49,100,3,50,47,D
1/2/2025 8:00,21,Цэцэг төв,СБД,3,29,car,20.4,10.4,31,23,Clear,red,0.49,100,3,50,47,D
1/2/2025 8:00,21,Цэцэг төв,СБД,4,27,car,17.6,11.5,29,26,Cloudy,red,0.45,100,3,50,47,D
1/2/2025 8:15,21,Цэцэг төв,СБД,1,8,bus,19.5,11.1,8,6,Clear,red,0.49,100,3,50,47,D
1/2/2025 8:15,21,Цэцэг төв,СБД,2,26,car,14.3,11.7,27,25,Clear,red,0.51,100,3,50,47,E
1/2/2025 8:15,21,Цэцэг төв,СБД,3,0,truck,0,0,0,0,Clear,red,0.47,100,3,50,47,D
1/2/2025 8:15,21,Цэцэг төв,СБД,4,6,truck,19,12.8,6,5,Clear,green,0.5,100,3,50,47,D
1/2/2025 8:30,21,Цэцэг төв,СБД,1,30,car,18.4,9.7,29,29,Fog,green,0.51,100,3,50,47,E
1/2/2025 8:30,21,Цэцэг төв,СБД,2,27,car,16.9,10.7,25,22,Cloudy,green,0.49,100,3,50,47,D
1/2/2025 8:30,21,Цэцэг төв,СБД,3,27,car,18.6,10.9,25,22,Cloudy,green,0.55,100,3,50,47,E
1/2/2025 8:30,21,Цэцэг төв,СБД,4,30,car,22,12.5,27,28,Clear,green,0.55,100,3,50,47,E
1/2/2025 8:45,21,Цэцэг төв,СБД,1,30,car,18.6,12.7,30,27,Clear,green,0.51,100,3,50,47,E
1/2/2025 8:45,21,Цэцэг төв,СБД,2,27,car,21.3,11.7,27,23,Fog,red,0.52,100,3,50,47,E
1/2/2025 8:45,21,Цэцэг төв,СБД,3,7,bus,23.6,10.8,6,6,Cloudy,red,0.49,100,3,50,47,D
1/2/2025 8:45,21,Цэцэг төв,СБД,4,25,car,15,11.5,27,21,Clear,green,0.49,100,3,50,47,D
1/2/2025 9:00,21,Цэцэг төв,СБД,1,3,bus,16.6,12.9,3,2,Clear,green,0.5,100,3,50,47,D
1/2/2025 9:00,21,Цэцэг төв,СБД,2,28,car,20.3,13,29,22,Clear,red,0.54,100,3,50,47,E
1/2/2025 9:00,21,Цэцэг төв,СБД,3,27,car,24.7,10.1,25,21,Snow,green,0.55,100,3,50,47,E
1/2/2025 9:00,21,Цэцэг төв,СБД,4,30,car,22.1,12.5,27,27,Clear,green,0.53,100,3,50,47,E
1/2/2025 9:15,21,Цэцэг төв,СБД,1,29,car,15.7,7.9,28,28,Snow,green,0.49,100,3,50,47,D
1/2/2025 9:15,21,Цэцэг төв,СБД,2,26,car,16.8,9.6,24,21,Snow,red,0.55,100,3,50,47,E
1/2/2025 9:15,21,Цэцэг төв,СБД,3,10,bus,23.4,8.4,9,8,Snow,green,0.52,100,3,50,47,E
1/2/2025 9:15,21,Цэцэг төв,СБД,4,28,car,20,12.4,28,23,Clear,green,0.49,100,3,50,47,D
1/2/2025 9:30,21,Цэцэг төв,СБД,1,28,car,22.7,13,26,22,Clear,green,0.57,100,3,50,47,E
1/2/2025 9:30,21,Цэцэг төв,СБД,2,30,car,25.3,10.2,28,24,Rain,green,0.57,100,3,50,47,E
1/2/2025 9:30,21,Цэцэг төв,СБД,3,32,car,26.2,11.6,29,27,Cloudy,green,0.51,100,3,50,47,E
1/2/2025 9:30,21,Цэцэг төв,СБД,4,8,bus,12.9,14.4,8,6,Clear,green,0.53,100,3,50,47,E
1/2/2025 9:45,21,Цэцэг төв,СБД,1,25,car,16.2,12.3,26,24,Clear,green,0.53,100,3,50,47,E
1/2/2025 9:45,21,Цэцэг төв,СБД,2,24,car,21.8,13.5,24,20,Cloudy,red,0.52,100,3,50,47,E
1/2/2025 9:45,21,Цэцэг төв,СБД,3,23,car,17.1,12.4,20,22,Cloudy,red,0.48,100,3,50,47,D
1/2/2025 9:45,21,Цэцэг төв,СБД,4,23,car,17.1,10.5,22,18,Rain,red,0.49,100,3,50,47,D
1/2/2025 10:00,21,Цэцэг төв,СБД,1,20,car,10.1,13.7,19,16,Cloudy,green,0.38,100,3,50,47,D
1/2/2025 10:00,21,Цэцэг төв,СБД,2,3,bus,10.1,12.6,3,2,Clear,green,0.35,100,3,50,47,C
1/2/2025 10:00,21,Цэцэг төв,СБД,3,3,bus,10.9,11.4,3,2,Cloudy,red,0.38,100,3,50,47,D
1/2/2025 10:00,21,Цэцэг төв,СБД,4,4,truck,10.3,13.2,4,3,Cloudy,green,0.34,100,3,50,47,C
1/2/2025 10:15,21,Цэцэг төв,СБД,1,20,car,16.4,11.7,19,18,Cloudy,green,0.38,100,3,50,47,D
1/2/2025 10:15,21,Цэцэг төв,СБД,2,21,car,16.8,14.6,20,20,Clear,green,0.4,100,3,50,47,D
1/2/2025 10:15,21,Цэцэг төв,СБД,3,20,car,18.3,15.5,20,18,Clear,red,0.36,100,3,50,47,D
1/2/2025 10:15,21,Цэцэг төв,СБД,4,18,car,12.8,11.6,16,16,Clear,green,0.36,100,3,50,47,D
1/2/2025 10:30,21,Цэцэг төв,СБД,1,15,car,13.3,11.7,16,13,Rain,red,0.32,100,3,50,47,C
1/2/2025 10:30,21,Цэцэг төв,СБД,2,14,car,12.2,10.8,12,11,Rain,green,0.29,100,3,50,47,C
1/2/2025 10:30,21,Цэцэг төв,СБД,3,13,car,14.4,13.5,13,12,Clear,red,0.29,100,3,50,47,C
1/2/2025 10:30,21,Цэцэг төв,СБД,4,15,car,10.6,8.3,15,13,Snow,green,0.33,100,3,50,47,C
1/2/2025 10:45,21,Цэцэг төв,СБД,1,10,bus,12,11.3,10,8,Cloudy,green,0.31,100,3,50,47,C
1/2/2025 10:45,21,Цэцэг төв,СБД,2,4,bus,13.6,8.9,4,3,Snow,red,0.3,100,3,50,47,C
1/2/2025 10:45,21,Цэцэг төв,СБД,3,16,car,11.7,12,14,14,Clear,green,0.33,100,3,50,47,C
1/2/2025 10:45,21,Цэцэг төв,СБД,4,16,car,14.4,12.4,16,12,Clear,green,0.31,100,3,50,47,C
1/2/2025 11:00,21,Цэцэг төв,СБД,1,0,truck,0,0,0,0,Clear,green,0.31,100,3,50,47,C
1/2/2025 11:00,21,Цэцэг төв,СБД,2,5,bus,7.7,11.5,4,4,Fog,red,0.31,100,3,50,47,C
1/2/2025 11:00,21,Цэцэг төв,СБД,3,12,car,11.9,15.3,11,10,Clear,green,0.28,100,3,50,47,C
1/2/2025 11:00,21,Цэцэг төв,СБД,4,17,car,12,12.9,17,15,Clear,red,0.26,100,3,50,47,C
1/2/2025 11:15,21,Цэцэг төв,СБД,1,17,car,13.2,10.8,15,14,Fog,red,0.3,100,3,50,47,C
1/2/2025 11:15,21,Цэцэг төв,СБД,2,3,truck,17.6,10.7,3,2,Fog,red,0.3,100,3,50,47,C
1/2/2025 11:15,21,Цэцэг төв,СБД,3,15,car,7.2,9.8,14,14,Snow,green,0.27,100,3,50,47,C
1/2/2025 11:15,21,Цэцэг төв,СБД,4,4,bus,10.5,13.6,4,3,Cloudy,green,0.26,100,3,50,47,C
1/2/2025 11:30,21,Цэцэг төв,СБД,1,17,car,14.6,13.7,16,15,Clear,red,0.31,100,3,50,47,C
1/2/2025 11:30,21,Цэцэг төв,СБД,2,19,car,12.1,9.9,19,17,Fog,green,0.3,100,3,50,47,C
1/2/2025 11:30,21,Цэцэг төв,СБД,3,16,car,9.4,13.9,14,15,Clear,green,0.31,100,3,50,47,C
1/2/2025 11:30,21,Цэцэг төв,СБД,4,7,bus,16.1,9.9,7,6,Snow,green,0.32,100,3,50,47,C
1/2/2025 11:45,21,Цэцэг төв,СБД,1,13,car,8.3,15,14,11,Clear,red,0.27,100,3,50,47,C
1/2/2025 11:45,21,Цэцэг төв,СБД,2,0,bus,0,0,0,0,Clear,green,0.27,100,3,50,47,C
1/2/2025 11:45,21,Цэцэг төв,СБД,3,16,car,12.3,14.1,14,13,Cloudy,green,0.3,100,3,50,47,C
1/2/2025 11:45,21,Цэцэг төв,СБД,4,12,car,17.4,13.4,11,11,Clear,red,0.28,100,3,50,47,C
1/2/2025 12:00,21,Цэцэг төв,СБД,1,14,car,15.1,13.7,12,12,Clear,red,0.32,100,3,50,47,C
1/2/2025 12:00,21,Цэцэг төв,СБД,2,19,car,13.5,9.7,20,18,Snow,green,0.31,100,3,50,47,C
1/2/2025 12:00,21,Цэцэг төв,СБД,3,16,car,17.2,10.4,16,15,Snow,green,0.34,100,3,50,47,C
1/2/2025 12:00,21,Цэцэг төв,СБД,4,19,car,7.8,10.2,18,17,Rain,green,0.35,100,3,50,47,C
1/2/2025 12:15,21,Цэцэг төв,СБД,1,16,car,16.2,12.3,17,15,Cloudy,green,0.32,100,3,50,47,C
1/2/2025 12:15,21,Цэцэг төв,СБД,2,18,car,13.2,12.3,16,15,Clear,green,0.34,100,3,50,47,C
1/2/2025 12:15,21,Цэцэг төв,СБД,3,18,car,9,13.3,16,16,Cloudy,green,0.32,100,3,50,47,C
1/2/2025 12:15,21,Цэцэг төв,СБД,4,3,bus,9.5,11.9,2,2,Clear,green,0.35,100,3,50,47,C
1/2/2025 12:30,21,Цэцэг төв,СБД,1,0,truck,0,0,0,0,Rain,red,0.26,100,3,50,47,C
1/2/2025 12:30,21,Цэцэг төв,СБД,2,13,car,8.5,14.9,12,10,Clear,green,0.28,100,3,50,47,C
